2467.26066025,1705374.56439,144.456467245,1675042.07644
2467.28109274,1705558.73139,144.456467245,1675044.54188
2467.30152502,1705697.14412,144.456467245,1675045.92411
2467.3219575,1701898.93294,144.456467245,1675046.41602
2467.34238978,1703455.74723,144.456467245,1675046.21047
2467.36282216,1705575.10818,144.456467245,1675045.50032
2467.38325465,1705892.50531,144.456467245,1675044.47842
2467.40368703,1705191.47761,144.456467245,1675043.33764
2467.42411931,1706359.62179,144.456467245,1675042.27086
2467.44455178,1655431.41134,144.456467245,1675041.47091
2467.46498406,1657562.9738,144.456467245,1675041.13067
2467.48541644,1659476.90374,144.456467245,1675041.38851
2467.50584892,1661835.83307,144.456467245,1675042.1568
2467.5262812,1663314.84725,144.456467245,1675043.28928
2467.54671367,1665936.80163,144.456467245,1675044.63976
2467.56714605,1657421.98813,144.456467245,1675046.06197
2467.58757832,1656554.12024,144.456467245,1675047.4097
2467.6080108,1659266.36651,144.456467245,1675048.53674
2467.62844317,1661237.03187,144.456467245,1675049.29682
2467.64887555,1664203.03984,144.456467245,1675049.54374
2467.66930792,1667525.85631,144.456467245,1675049.13126
2467.68974029,1628227.54893,144.456467245,1675047.969
2467.71017266,1620027.40895,144.456467245,1675046.20685
2467.73060504,1620234.07651,144.456467245,1675044.05928
2467.75103741,1622024.25743,144.456467245,1675041.74074
2467.77146988,1629709.08511,144.456467245,1675039.46569
2467.79190225,1626568.88802,144.456467245,1675037.44861
2467.81233452,1618895.76184,144.456467245,1675035.90397
2467.83276699,1623932.81278,144.456467245,1675035.0462
2467.85319936,1624968.20494,144.456467245,1675035.08978
2467.87363162,1636104.166,144.456467245,1675036.24917
2467.89406409,1627072.91949,144.456467245,1675038.65035
2467.91449646,1631628.67896,144.456467245,1675042.0245
2467.93492872,1605613.50153,144.456467245,1675045.9928
2467.95536119,1600399.85271,144.456467245,1675050.17649
2467.97579356,1597310.98134,144.456467245,1675054.19669
2467.99622582,1604239.53163,144.456467245,1675057.6746
2468.01665828,1602672.95665,144.456467245,1675060.23144
2468.03709065,1608428.54269,144.456467245,1675061.48836
2468.05752301,1619145.5645,144.456467245,1675061.06654
2468.07795537,1614771.7349,144.456467245,1675058.58719
2468.09838764,1616499.4725,144.456467245,1675053.83156
2468.1188201,1608971.65615,144.456467245,1675047.32126
2468.13925246,1617343.16671,144.456467245,1675039.79199
2468.15968482,1621636.07811,144.456467245,1675031.97936
2468.18011718,1610715.12448,144.456467245,1675024.61901
2468.20054954,1603788.44837,144.456467245,1675018.44657
2468.2209819,1607282.12535,144.456467245,1675014.19769
2468.24141426,1604878.24617,144.456467245,1675012.60801
2468.26184661,1603827.25817,144.456467245,1675014.41316
2468.28227907,1608199.5457,144.456467245,1675020.34882
2468.30271133,1609201.83829,144.456467245,1675030.81373
2468.32314368,1607947.51731,144.456467245,1675044.59104
2468.34357614,1614468.724,144.456467245,1675059.97983
2468.3640085,1624517.1187,144.456467245,1675075.27887
2468.38444075,1628265.54528,144.456467245,1675088.78714
2468.4048732,1625305.60951,144.456467245,1675098.80375
2468.42530556,1610861.76475,144.456467245,1675103.62749
2468.44573781,1605435.40268,144.456467245,1675101.55738
2468.46617026,1669447.2646,144.456467245,1675090.89229
2468.48660262,1675154.32667,144.456467245,1675069.93125
2468.50703487,1675140.92168,144.456467245,1675037.49221
2468.52746732,1675044.31393,144.456467245,1674994.97444
2468.54789967,1675109.14144,144.456467245,1674944.57995
2468.56833212,1675161.20334,144.456467245,1674888.50999
2468.58876437,1674767.12727,144.456467245,1674828.96712
2468.60919672,1674478.4026,144.456467245,1674768.1522
2468.62962917,1674853.58487,144.456467245,1674708.26694
2468.65006141,1673671.75441,144.456467245,1674651.51392
2468.67049376,1677108.40622,144.456467245,1674600.09398
2468.69092621,1674522.05839,144.456467245,1674556.20892
2468.71135845,1674169.47037,144.456467245,1674521.59972
2468.7317908,1674488.04584,144.456467245,1674495.62457
2468.75222324,1674486.26021,144.456467245,1674476.87602
2468.77265549,1674509.72008,144.456467245,1674463.94639
2468.79308783,1674565.82099,144.456467245,1674455.42751
2468.81352028,1674601.05063,144.456467245,1674449.91154
2468.83395252,1674366.34621,144.456467245,1674445.9906
2468.85438486,1674380.35666,144.456467245,1674442.25672
2468.8748173,1674501.51991,144.456467245,1674437.30197
2468.89524955,1674404.48676,144.456467245,1674429.71852
2468.91568199,1676016.76914,144.456467245,1674418.33264
2468.93611433,1674360.15328,144.456467245,1674403.22627
