2467.26063102,65883.6469231,13.2535126801,64927.843976
2467.28106349,65836.0999556,13.2535126801,64940.8903923
2467.30149576,65661.3659663,13.2535126801,64948.1678199
2467.32192823,65525.834317,13.2535126801,64950.7117211
2467.3423605,65410.0008,13.2535126801,64949.5573523
2467.36279286,65265.1385689,13.2535126801,64945.740034
2467.38322533,65129.0970858,13.2535126801,64940.2950473
2467.4036577,65081.785935,13.2535126801,64934.2577621
2467.42408997,64974.9286965,13.2535126801,64928.663492
2467.44452243,65334.1245567,13.2535126801,64924.5474752
2467.4649547,65789.1936776,13.2535126801,64922.9450975
2467.48538706,65744.2719559,13.2535126801,64924.59303
2467.50581953,65749.898566,13.2535126801,64928.9894927
2467.52625179,65633.1131132,13.2535126801,64935.3115058
2467.54668426,65496.3725938,13.2535126801,64942.7362882
2467.56711662,65242.7938358,13.2535126801,64950.4408372
2467.58754888,65017.6671782,13.2535126801,64957.6022558
2467.60798135,65005.7183314,13.2535126801,64963.3977417
2467.62841371,64948.1419355,13.2535126801,64967.0042989
2467.64884607,64801.1776881,13.2535126801,64967.5990607
2467.66927843,64764.2783693,13.2535126801,64964.3591283
2467.68971079,65276.769729,13.2535126801,64956.555844
2467.71014315,65148.4968473,13.2535126801,64943.8659033
2467.73057551,64978.2421241,13.2535126801,64926.0749638
2467.75100787,64939.6436856,13.2535126801,64902.968685
2467.77144032,64975.156279,13.2535126801,64874.332572
2467.79187268,64746.9941678,13.2535126801,64839.9525645
2467.81230494,64324.3482609,13.2535126801,64799.6144063
2467.83273739,64345.9387526,13.2535126801,64753.1031214
2467.85316975,64292.7780675,13.2535126801,64700.2050055
2467.87360201,64387.863203,13.2535126801,64640.7058135
2467.89403446,64056.4159471,13.2535126801,64574.5945134
2467.91446681,64056.6998714,13.2535126801,64502.7728957
2467.93489907,64702.0508825,13.2535126801,64426.3958047
2467.95533152,64787.8424237,13.2535126801,64346.616873
2467.97576387,64614.3883181,13.2535126801,64264.5920257
2467.99619613,64638.3709757,13.2535126801,64181.4760705
2468.01662858,64330.9162593,13.2535126801,64098.4225622
2468.03706093,64458.5197332,13.2535126801,64016.5875025
2468.05749328,64662.5494011,13.2535126801,63937.1252627
2468.07792563,64399.1200789,13.2535126801,63861.1906218
2468.09835788,64367.6983459,13.2535126801,63789.6248476
2468.11879033,63950.0733527,13.2535126801,63721.8159558
2468.13922268,64001.009542,13.2535126801,63656.7344671
2468.15965502,63934.227111,13.2535126801,63593.3494953
2468.18008737,64671.9401274,13.2535126801,63530.6304964
2468.20051972,64626.0762215,13.2535126801,63467.5469262
2468.22095207,64572.3755763,13.2535126801,63403.0682409
2468.24138441,64390.3289661,13.2535126801,63336.1638969
2468.26181676,64131.859501,13.2535126801,63265.8033521
2468.2822492,64109.500669,13.2535126801,63190.9556827
2468.30268145,63973.2050364,13.2535126801,63110.9657407
2468.32311379,63779.9163517,13.2535126801,63026.9718315
2468.34354623,63816.9621344,13.2535126801,62940.6512693
2468.36397858,63936.3708323,13.2535126801,62853.6823682
2468.38441082,63808.6866559,13.2535126801,62767.7425892
2468.40484326,63667.5664448,13.2535126801,62684.5081443
2468.4252756,64393.2811512,13.2535126801,62605.6577446
2468.44570784,64460.2483407,13.2535126801,62532.8687712
2468.46614028,63118.0478888,13.2535126801,62467.8176725
2468.48657262,62245.8902555,13.2535126801,62412.1829234
