2472.06226612,2472.12356291,235,238,ne
2472.53220814,2472.5935049,258,261,ne
2473.28820121,2473.34949791,295,298,ne
2473.77857476,2473.8194392,319,321,ne
2475.4948799,2475.53574426,403,405,ne
2478.68229458,2478.7231588,559,561,ne
2480.3985902,2480.43945424,640,642,ne
2481.6245137,2481.66537768,700,702,ne
2483.81073998,2483.87203596,807,810,ne
2484.56672354,2484.62801948,844,847,ne
2485.77220986,2485.83350573,903,906,ne
2487.75410795,2487.79497189,1000,1002,ne
2488.46922505,2488.55095266,1035,1039,ne
2507.87939438,2507.92025775,1985,1987,tf ab
2508.61493331,2508.65579646,2021,2023,tf
2508.86011283,2508.90097618,2033,2035,ab
2513.49808891,2513.55938379,2260,2263,ne
