objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
string	integer	ra	dec	float	float	integer	double	integer	integer	integer	integer	ra	dec	float	float	double	integer	integer	integer	integer	integer	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float	float	float	float	float	float	float	integer	float
PSO J084022.170+194017.404	131601300923686268	08 40 22.169	+19 40 17.33	0.011	0.011	2	0.953066687987248	1709	94	310456320	37			-999.000	-999.000	55522.561875	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.946	12.979	0.175	11.206	0.001	12.443	0.018	16778264	0.036
PSO J084022.201+194016.294	131601300927855913	08 40 22.202	+19 40 16.29	0.001	0.001	2	0.08842381284425389	1709	94	1343750144	160	08 40 22.202	+19 40 16.29	0.001	0.001	55997.24627315	1	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.844	13.324	0.083	-999.000	-999.000	13.295	0.158	118840	0.053
PSO J084022.510+194016.905	131601300938306146	08 40 22.507	+19 40 16.87	0.033	0.033	3	0.9984780047074689	1709	94	1350643712	161	08 40 22.485	+19 40 17.37	0.001	0.001	55590.37290509	1	1	0	2	0	0	0.870	14.772	0.002	10.929	0.001	14.548	0.002	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	7.626	0.000	15.213	0.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.084
PSO J084022.257+194013.427	131601300927045151	08 40 22.257	+19 40 13.43	0.237	0.237	2	0.094056351197936	1709	94	268959744	32			-999.000	-999.000	55958.53697917	0	2	0	0	0	0	0.000	6.898	-999.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.101
PSO J084022.258+194013.043	131601300928094713	08 40 22.258	+19 40 13.04	0.001	0.001	3	0.400993615762325	1709	94	1343750144	160	08 40 22.258	+19 40 13.04	0.001	0.001	55847.92685185	1	0	0	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	6.685	0.041	12.131	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.108
PSO J084021.841+194015.079	131601300909925655	08 40 21.840	+19 40 15.00	0.009	0.009	7	0.442060726175141	1709	94	276901888	33			-999.000	-999.000	55975.74753472	0	2	1	0	4	0	0.877	14.125	8.530e-4	11.916	0.001	13.525	0.277	16777240	0.000	13.754	0.001	-999.000	-999.000	13.943	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.924	13.280	0.048	11.431	0.043	12.492	0.029	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.113
PSO J084022.044+194012.642	131601300919634874	08 40 22.045	+19 40 12.64	0.150	0.150	5	0.132043697994243	1709	94	268959744	32			-999.000	-999.000	55553.50834491	0	2	0	0	2	1	0.014	7.778	0.096	11.013	0.020	13.587	0.313	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.005	6.557	0.031	10.343	0.180	12.862	0.080	16	0.036	6.376	0.001	8.805	0.001	10.257	0.001	16	0.119
PSO J084021.786+194014.411	131601300907935108	08 40 21.784	+19 40 14.33	0.030	0.030	3	0.565830271286732	1709	94	276901888	33			-999.000	-999.000	56021.34472222	0	0	0	1	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	8.498	0.001	12.651	0.001	15.423	0.001	16	0.851	12.282	0.347	10.469	0.251	11.622	0.287	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.130
PSO J084021.918+194012.608	131601300913384572	08 40 21.918	+19 40 12.61	0.237	0.237	2	0.748498152707236	1709	94	268959744	32			-999.000	-999.000	56495.76673611	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	5.313	0.001	10.482	0.001	-999.000	-999.000	16	0.000	7.138	0.001	10.911	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.132
PSO J084021.647+194017.646	131601300901756422	08 40 21.645	+19 40 17.57	0.011	0.011	2	0.17525799961319	1709	94	302067712	36			-999.000	-999.000	55997.3972338	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.950	13.314	0.016	-999.000	-999.000	14.528	0.002	1040	0.134
PSO J084022.405+194011.897	131601300934074496	08 40 22.402	+19 40 11.83	0.026	0.026	3	0.242181822883135	1709	94	276901888	33			-999.000	-999.000	55895.66076389	0	0	0	0	1	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.696	12.033	0.001	10.747	0.001	11.296	0.001	16777240	0.313	12.299	0.000	9.588	0.000	11.399	0.000	16777240	0.136
PSO J084022.753+194015.898	131601300947295888	08 40 22.751	+19 40 15.83	0.016	0.016	2	0.776749742009444	1709	94	276901888	33			-999.000	-999.000	56587.6512963	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.766	13.562	0.001	10.424	0.001	13.022	0.001	16777232	0.962	14.313	0.002	13.556	0.001	13.261	0.002	16777240	0.143
PSO J084022.074+194010.558	131601300919414037	08 40 22.075	+19 40 10.56	0.237	0.237	2	0.046719579069614	1709	94	268959744	32			-999.000	-999.000	55555.59210648	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	6.975	0.001	11.658	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	5.947	0.001	-999.000	-999.000	-999.000	-999.000	24	0.151
PSO J084021.736+194012.617	131601300904634756	08 40 21.735	+19 40 12.54	0.009	0.009	9	0.830381106427294	1709	94	276901888	33			-999.000	-999.000	56231.62813657	0	1	0	4	4	0	0.839	14.205	0.001	11.914	0.001	13.573	0.001	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.809	13.157	0.047	-999.000	-999.000	12.556	0.036	16777232	0.928	13.463	0.028	11.272	0.023	12.516	0.140	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.159
PSO J084021.490+194020.323	131601300895227182	08 40 21.488	+19 40 20.24	0.009	0.009	3	0.9471979308381659	1709	94	310456320	37			-999.000	-999.000	56152.81478009	0	0	0	0	2	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	15.437	0.052	12.288	0.150	14.343	0.034	16778264	0.998	14.060	0.003	-999.000	-999.000	14.069	0.003	1040	0.168
PSO J084022.289+194009.000	131601300929563566	08 40 22.292	+19 40 08.73	0.072	0.358	9	0.12360103439875	1709	94	276979712	33			-999.000	-999.000	56288.52755787	0	1	0	0	3	5	0.000	6.092	0.001	11.910	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.905	13.027	0.049	10.843	0.034	12.151	0.002	16777240	0.584	10.903	0.034	9.522	0.045	10.228	0.042	16777240	0.180
PSO J084022.633+194010.521	131601300943313998	08 40 22.633	+19 40 10.52	0.011	0.011	2	0.764202192206124	1709	94	277348352	33			-999.000	-999.000	56282.6683912	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	13.117	0.084	11.415	0.243	12.200	0.046	16777232	0.180
PSO J084022.150+194008.671	131601300925183498	08 40 22.148	+19 40 08.60	0.025	0.025	3	0.172903398212887	1709	94	276901888	33			-999.000	-999.000	56412.2465625	0	2	0	0	0	1	0.553	12.819	0.132	11.652	0.026	12.314	0.015	16777240	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.954	12.094	0.001	9.777	0.001	11.166	0.001	16777232	0.181
PSO J084021.622+194026.738	131601300901259603	08 40 21.622	+19 40 26.74	0.022	0.022	3	0.267282495524066	1709	94	268959744	32			-999.000	-999.000	57006.48847222	0	0	0	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.575	13.319	0.051	14.641	0.197	17.023	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.182
PSO J084021.882+194008.883	131601300911613511	08 40 21.882	+19 40 08.88	0.236	0.236	2	0.07056931226567301	1709	94	268959744	32			-999.000	-999.000	55590.36703704	0	2	0	0	0	0	6.870e-4	8.826	0.012	12.713	0.072	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.191
PSO J084021.794+194009.422	131601300907973669	08 40 21.794	+19 40 09.42	0.237	0.237	2	0.127170267633321	1709	94	268959744	32			-999.000	-999.000	57006.49065972	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	5.729	0.000	-999.000	-999.000	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.193
PSO J084022.316+194007.754	131601300928723166	08 40 22.317	+19 40 07.75	0.001	0.001	4	0.529495777124069	1709	94	1352138752	161	08 40 22.317	+19 40 07.75	0.001	0.001	55911.39358796	1	0	2	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.386	12.640	0.070	11.477	0.012	12.049	0.021	16793656	0.305	12.564	0.007	11.269	0.010	11.975	0.019	16793656	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.197
PSO J084021.975+194007.758	131601300914713330	08 40 21.975	+19 40 07.76	0.037	0.037	2	0.223871638275563	1709	94	277348352	33			-999.000	-999.000	55519.58517361	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	7.038	0.001	10.668	0.001	-999.000	-999.000	16	0.822	12.001	0.001	-999.000	-999.000	11.380	0.001	16777240	0.202
PSO J084022.568+194008.176	131601300941373032	08 40 22.568	+19 40 08.18	0.017	0.017	3	0.132909314830703	1709	94	268959744	32			-999.000	-999.000	57005.43002315	0	0	0	2	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.558	13.855	0.138	12.645	0.001	14.284	0.220	24	0.000	8.646	0.046	10.681	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.207
PSO J084023.177+194020.690	131601300963157515	08 40 23.178	+19 40 20.69	0.015	0.015	3	0.596639868427664	1709	94	268959744	32			-999.000	-999.000	55952.51233796	0	1	0	2	0	0	-999.000	-999.000	-999.000	14.867	0.002	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.630	14.111	0.065	-999.000	-999.000	17.780	1.873	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.231
PSO J084023.165+194023.606	131601300963778445	08 40 23.163	+19 40 23.52	0.021	0.021	3	0.915176639254369	1709	94	1350643712	161	08 40 23.110	+19 40 23.94	0.001	0.001	56412.23538194	1	0	0	1	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.082	9.685	0.001	-999.000	-999.000	13.003	0.001	16440	0.487	14.598	0.003	12.578	0.001	14.081	0.003	16793656	0.004	12.256	0.001	11.940	0.002	11.973	0.001	16891952	0.237
PSO J084021.697+194006.178	131601300903802580	08 40 21.698	+19 40 06.18	0.011	0.011	3	0.910572015597086	1709	94	277348352	33			-999.000	-999.000	55895.72424769	0	0	0	1	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	7.679	0.001	12.252	0.001	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.835	13.219	0.039	10.793	0.032	12.495	0.053	16781336	0.251
PSO J084023.187+194025.247	131601300965829032	08 40 23.187	+19 40 25.25	0.014	0.014	2	0.139361367690714	1709	94	268959744	32			-999.000	-999.000	56139.36662037	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.162	14.464	0.002	14.066	0.001	14.223	0.002	16777232	0.000	12.864	0.001	11.166	0.001	13.568	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.252
PSO J084022.603+194005.333	131601300941592311	08 40 22.601	+19 40 05.26	0.011	0.011	2	0.530136691900097	1709	94	310456320	37			-999.000	-999.000	56406.28208333	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	15.310	0.035	12.320	1.000e-5	14.287	0.092	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.255
PSO J084022.056+194034.825	131611300919872111	08 40 22.055	+19 40 34.75	0.021	0.021	2	0.649821040825752	1709	94	302067712	36			-999.000	-999.000	56231.62930556	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.843	2.610e-4	-999.000	-999.000	-999.000	-999.000	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.257
PSO J084023.372+194021.669	131601300972598079	08 40 23.312	+19 40 22.13	0.015	0.015	5	0.814618804319407	1709	94	1115762688	133	08 40 23.373	+19 40 21.67	0.001	0.001	56231.63453704	2	1	0	3	1	0	0.678	14.813	0.002	13.519	0.001	15.243	0.002	114744	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	0.303	13.185	0.196	12.538	0.277	13.292	0.278	16777272	0.794	14.904	0.002	12.564	0.001	14.071	0.002	16778296	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	32	0.265
PSO J084023.213+194026.774	131601300967199520	08 40 23.214	+19 40 26.77	0.017	0.017	2	0.189272718680345	1709	94	268959744	32			-999.000	-999.000	56225.14436343	0	0	0	1	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.511	14.501	0.002	-999.000	-999.000	17.306	0.002	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	11.332	0.001	-999.000	-999.000	12.596	0.001	16	0.268
PSO J084021.055+194022.295	131601300877827921	08 40 21.053	+19 40 22.22	0.009	0.009	4	0.539445910173884	1709	94	310456320	37			-999.000	-999.000	56195.33521991	0	1	0	1	2	0	0.842	16.916	0.006	10.275	0.001	15.622	0.006	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.964	17.708	0.008	-999.000	-999.000	16.613	0.008	16778264	0.932	17.071	0.008	14.596	0.004	16.311	0.146	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.274
PSO J084023.303+194025.116	131601300969998757	08 40 23.303	+19 40 25.12	0.010	0.010	5	0.984514004536452	1709	94	268959744	32			-999.000	-999.000	56270.58681713	0	0	0	0	0	5	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.082	13.646	-999.000	11.324	0.305	12.061	0.051	24	0.276
PSO J084021.115+194026.336	131601300880859251	08 40 21.114	+19 40 26.26	0.012	0.012	2	0.809809879222708	1709	94	302067712	36			-999.000	-999.000	56231.6293287	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	16.684	0.031	-999.000	-999.000	-999.000	-999.000	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.280
PSO J084023.331+194025.268	131601300972278983	08 40 23.329	+19 40 25.20	0.011	0.011	6	0.135140015869532	1709	94	302067712	36			-999.000	-999.000	55284.4021412	0	0	0	0	6	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.835	13.717	0.014	13.778	0.002	13.349	0.105	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.282
PSO J084022.421+194036.359	131611300934322636	08 40 22.421	+19 40 36.36	0.017	0.017	2	0.0800288674235613	1709	94	268959744	32			-999.000	-999.000	55306.27947917	0	0	0	0	1	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	24	0.049	13.022	0.003	-999.000	-999.000	-999.000	-999.000	16	0.287
PSO J084021.453+194004.815	131601300894002115	08 40 21.452	+19 40 04.75	0.016	0.016	2	0.510018321229162	1709	94	302067712	36			-999.000	-999.000	55903.47273148	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.779	14.765	0.002	13.133	0.001	14.058	0.002	16781336	0.894	15.664	0.005	-999.000	-999.000	15.716	0.005	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.302
PSO J084021.331+194005.965	131601300888852501	08 40 21.332	+19 40 05.97	0.017	0.017	2	0.644383514900118	1709	94	268959744	32			-999.000	-999.000	55903.68501157	0	0	0	1	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.533	5.355	0.001	13.325	0.001	14.544	0.001	16	0.774	16.599	0.008	14.406	0.003	15.598	0.008	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.304
PSO J084023.196+194031.400	131611300966810974	08 40 23.194	+19 40 31.32	0.011	0.011	2	0.794690593885901	1709	94	302067712	36			-999.000	-999.000	55289.34179398	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	16.081	0.015	14.483	0.003	15.555	0.615	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.306
PSO J084023.444+194026.796	131601300976959206	08 40 23.445	+19 40 26.80	0.028	0.028	2	0.438685257396368	1709	94	268959744	32			-999.000	-999.000	55983.27621528	0	1	0	1	0	0	-999.000	-999.000	-999.000	14.592	0.003	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.003	13.608	0.001	-999.000	-999.000	14.755	0.001	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.318
PSO J084023.155+194033.483	131611300965221677	08 40 23.152	+19 40 33.42	0.011	0.011	3	0.932604401309606	1709	94	310456320	37			-999.000	-999.000	55284.40222222	0	0	0	0	2	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	15.699	0.033	15.334	0.006	14.931	0.006	1040	0.661	15.756	0.013	14.458	0.008	15.543	0.013	16781328	0.323
PSO J084021.355+194003.764	131601300889781628	08 40 21.354	+19 40 03.69	0.011	0.011	2	0.286202999098416	1709	94	310456320	37			-999.000	-999.000	56122.83469907	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	15.317	0.000	12.836	0.000	14.536	0.000	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.330
PSO J084021.622+194000.811	131601300902100848	08 40 21.621	+19 40 00.75	0.015	0.015	2	0.633445190855716	1709	94	302067712	36			-999.000	-999.000	56232.60458333	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.685	14.215	0.001	14.440	0.002	15.905	0.001	24	0.863	15.791	0.003	14.033	0.001	14.524	0.003	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.340
PSO J084020.741+194016.514	131601300864986010	08 40 20.738	+19 40 16.43	0.011	0.011	2	0.36259624302629	1709	94	310456320	37			-999.000	-999.000	55306.27519676	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.903	14.751	0.170	12.564	0.000	14.220	0.063	16777488	0.348
PSO J084023.536+194028.662	131611300980700047	08 40 23.537	+19 40 28.66	0.011	0.011	2	0.649901120597405	1709	94	268959744	32			-999.000	-999.000	56231.62934028	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.014	15.102	0.190	15.227	0.078	17.962	0.001	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.350
PSO J084023.079+194001.893	131601300961621157	08 40 23.079	+19 40 01.89	-999.000	-999.000	2	0.544898413629176	1709	94	268959744	32			-999.000	-999.000	-999	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.358
